nes	OK	Pac-Man (Tengen) (U) [!].nes
nes	OK	Pac-Man (U) (Namco).nes
nes	OK	Pac-Man (U) [!].nes
nes	OK	Palamedes (U).nes
nes	OK	Panic Restaurant (U).nes
nes	OK	Paperboy 2 (U).nes
nes	OK	Paperboy (U).nes
nes	OK	Perfect Fit (U).nes
nes	OK	Pesterminator (U).nes
nes	OK	Peter Pan & The Pirates (U).nes
nes	OK	Phantom Fighter (U).nes
nes	OK	Pictionary (U).nes
nes	OK	Pinball Quest (U) [a1].nes
nes	OK	Pinball Quest (U).nes
nes	OK	Pinbot (U).nes
nes	OK	Pipe Dream (U).nes
nes	OK	Pirates! (U).nes
nes	OK	Platoon (U) (PRG 0).nes
nes	OK	Platoon (U) (PRG 1) [!].nes
nes	OK	Port Test Cartridge (U).nes
nes	OK	Power Blade 2 (U).nes
nes	OK	Power Blade (U) [!].nes
nes	OK	Power Punch 2 (U).nes
nes	OK	POW - Prisoners of War (U).nes
nes	OK	P'radikus Conflict (U).nes
nes	OK	Predator (U).nes
nes	OK	Prince of Persia (U) [a1].nes
nes	OK	Prince of Persia (U) [a2].nes
nes	OK	Prince of Persia (U).nes
nes	OK	Princess Tomato in Salad Kingdom (U).nes
nes	OK	Pro Action Replay (No Cart Present) (U) [!].nes
nes	OK	Pro Action Replay (Rev B) (U) [!].nes
nes	OK	Pro Sport Hockey (U).nes
nes	OK	Pro Wrestling (U).nes
nes	OK	Punch-Out!! (U).nes
nes	OK	Punisher, The (U).nes
nes	OK	Puss 'n Boots - Pero's Great Adventure (U).nes
nes	OK	Puzzle (U) [a1].nes
nes	OK	Puzzle (U) [a2].nes
nes	OK	Puzzle (U) [a3].nes
nes	OK	Puzzle (U).nes
nes	OK	Puzznic (U).nes
nes	OK	Pyramid (U) (Sachen-Hacker).nes
nes	OK	Pyramid (U) (Sachen).nes
nes	OK	Q-bert (U).nes
nes	OK	Qix (U).nes
nes	OK	Quattro Adventure (Aladdin) (U).nes
nes	OK	Quattro Adventure (U).nes
nes	OK	Quattro Arcade (U).nes
nes	OK	Quattro Sports (Aladdin) (U).nes
nes	OK	Quattro Sports (U).nes
nes	OK	Quattro Sports (V3 Plug-Thru Cart) (U).nes
nes	OK	Race America (U).nes
nes	OK	Racket Attack (U).nes
nes	OK	Rad Racer 2 (U) [!].nes
nes	OK	Rad Racer (U).nes
nes	OK	Rad Racket - Deluxe Tennis 2 (U) [a1].nes
nes	OK	Rad Racket - Deluxe Tennis 2 (U) [!].nes
nes	OK	Raid 2020 (U) [!].nes
nes	OK	Raid on Bungeling Bay (U) [a2].nes
nes	OK	Raid on Bungeling Bay (U).nes
nes	OK	Rainbow Islands - The Story of Bubble Bobble 2 (U).nes
nes	OK	Rally Bike (U).nes
nes	OK	Rambo (U).nes
nes	OK	Rampage (U).nes
nes	OK	Rampart (U).nes
nes	OK	RBI Baseball 2 (U).nes
nes	OK	RBI Baseball 3 (U).nes
nes	OK	RBI Baseball (U).nes
nes	OK	RC Pro-Am 2 (U).nes
nes	OK	RC Pro-Am (U) (PRG 1).nes
nes	OK	Remote Control (U).nes
nes	OK	Renegade (U).nes
nes	OK	Ren & Stimpy Show, The (U).nes
nes	OK	Rescue - The Embassy Mission (U).nes
nes	OK	Ring King (U).nes
nes	OK	River City Ransom (U).nes
nes	OK	RoadBlasters (U).nes
nes	OK	Road Runner (U).nes
nes	OK	Robin Hood - Prince of Thieves (U).nes
nes	OK	Robocop 2 (U).nes
nes	OK	Robocop 3 (U).nes
nes	OK	Robocop (U).nes
nes	OK	Robocop Vs The Terminator (Prototype) (U) [a1].nes
nes	OK	Robocop Vs The Terminator (Prototype) (U).nes
nes	OK	Robodemons (U).nes
nes	OK	Robo Warrior (U).nes
nes	OK	Rocketeer, The (U).nes
nes	OK	Rocket Ranger (U) [!].nes
nes	OK	Rockin' Kats (U) [!].nes
nes	OK	Rock 'n' Ball (U).nes
nes	OK	Roger Clemens MVP Baseball (U).nes
nes	OK	Rollerball (U).nes
nes	OK	Rollerblade Racer (U).nes
nes	OK	Rollergames (U) [!].nes
nes	OK	Rolling Thunder (U).nes
nes	OK	Romance of the Three Kingdoms 2 (U) [!].nes
nes	OK	Romance of the Three Kingdoms (U).nes
nes	OK	Roundball - 2-on-2 Challenge (U).nes
nes	OK	Rush'n Attack (U).nes
nes	OK	Rygar (U).nes
nes	OK	SCAT - Special Cybernetic Attack Team (U).nes
nes	HANG	Secret Scout (U).nes
